id,booking_code,customer_id,user_id,status,booking_date,total_deposit
22345,INN22345,22345,1,CONFIRMED,2018-02-09,0.0
22346,INN22346,22346,1,CONFIRMED,2017-12-21,0.0
22347,INN22347,22347,1,CONFIRMED,2018-04-26,0.0
22348,INN22348,22348,1,CONFIRMED,2018-06-10,0.0
22349,INN22349,22349,1,CANCELLED,2017-10-06,0.0
22350,INN22350,22350,1,CONFIRMED,2018-05-11,0.0
22351,INN22351,22351,1,CONFIRMED,2018-09-15,0.0
22352,INN22352,22352,1,CANCELLED,2018-07-21,0.0
22353,INN22353,22353,1,CONFIRMED,2017-12-30,0.0
22354,INN22354,22354,1,CONFIRMED,2018-02-22,0.0
22355,INN22355,22355,1,CANCELLED,2018-08-12,0.0
22356,INN22356,22356,1,CONFIRMED,2018-06-14,0.0
22357,INN22357,22357,1,CONFIRMED,2018-10-09,0.0
22358,INN22358,22358,1,CANCELLED,2018-06-09,0.0
22359,INN22359,22359,1,CANCELLED,2018-03-30,0.0
22360,INN22360,22360,1,CONFIRMED,2018-05-25,0.0
22361,INN22361,22361,1,CONFIRMED,2018-08-14,0.0
22362,INN22362,22362,1,CONFIRMED,2018-07-13,0.0
22363,INN22363,22363,1,CANCELLED,2018-02-23,0.0
22364,INN22364,22364,1,CANCELLED,2018-07-29,0.0
22365,INN22365,22365,1,CANCELLED,2018-10-11,0.0
22366,INN22366,22366,1,CANCELLED,2018-08-19,0.0
22367,INN22367,22367,1,CANCELLED,2018-03-25,0.0
22368,INN22368,22368,1,CONFIRMED,2018-05-16,0.0
22369,INN22369,22369,1,CONFIRMED,2018-12-29,0.0
22370,INN22370,22370,1,CANCELLED,2018-09-30,0.0
22371,INN22371,22371,1,CANCELLED,2018-10-10,0.0
22372,INN22372,22372,1,CANCELLED,2018-04-21,0.0
22373,INN22373,22373,1,CANCELLED,2018-06-20,0.0
22374,INN22374,22374,1,CONFIRMED,2018-01-31,0.0
22375,INN22375,22375,1,CONFIRMED,2017-08-07,0.0
22376,INN22376,22376,1,CONFIRMED,2018-03-13,0.0
22377,INN22377,22377,1,CONFIRMED,2018-12-10,0.0
22378,INN22378,22378,1,CONFIRMED,2018-09-21,0.0
22379,INN22379,22379,1,CONFIRMED,2018-07-12,0.0
22380,INN22380,22380,1,CANCELLED,2018-08-12,0.0
22381,INN22381,22381,1,CONFIRMED,2018-01-17,0.0
22382,INN22382,22382,1,CANCELLED,2017-10-16,0.0
22383,INN22383,22383,1,CANCELLED,2018-06-07,0.0
22384,INN22384,22384,1,CONFIRMED,2017-11-23,0.0
22385,INN22385,22385,1,CONFIRMED,2018-03-02,0.0
22386,INN22386,22386,1,CONFIRMED,2018-03-25,0.0
22387,INN22387,22387,1,CONFIRMED,2018-07-13,0.0
22388,INN22388,22388,1,CONFIRMED,2018-03-27,0.0
22389,INN22389,22389,1,CONFIRMED,2018-04-20,0.0
22390,INN22390,22390,1,CONFIRMED,2018-06-14,0.0
22391,INN22391,22391,1,CANCELLED,2018-11-18,0.0
22392,INN22392,22392,1,CONFIRMED,2018-03-21,0.0
22393,INN22393,22393,1,CONFIRMED,2017-09-02,0.0
22394,INN22394,22394,1,CONFIRMED,2018-06-08,0.0
22395,INN22395,22395,1,CONFIRMED,2018-12-25,0.0
22396,INN22396,22396,1,CONFIRMED,2018-09-08,0.0
22397,INN22397,22397,1,CONFIRMED,2017-08-14,0.0
22398,INN22398,22398,1,CONFIRMED,2018-12-06,0.0
22399,INN22399,22399,1,CONFIRMED,2018-03-22,0.0
22400,INN22400,22400,1,CANCELLED,2018-08-09,0.0
22401,INN22401,22401,1,CONFIRMED,2018-08-14,0.0
22402,INN22402,22402,1,CONFIRMED,2018-06-07,0.0
22403,INN22403,22403,1,CANCELLED,2018-04-07,0.0
22404,INN22404,22404,1,CANCELLED,2018-06-28,0.0
22405,INN22405,22405,1,CONFIRMED,2018-11-07,0.0
22406,INN22406,22406,1,CONFIRMED,2018-05-05,0.0
22407,INN22407,22407,1,CONFIRMED,2017-08-20,0.0
22408,INN22408,22408,1,CANCELLED,2018-07-14,0.0
22409,INN22409,22409,1,CONFIRMED,2018-01-03,0.0
22410,INN22410,22410,1,CONFIRMED,2018-06-03,0.0
22411,INN22411,22411,1,CANCELLED,2017-08-01,0.0
22412,INN22412,22412,1,CANCELLED,2018-11-18,0.0
22413,INN22413,22413,1,CANCELLED,2018-11-25,0.0
22414,INN22414,22414,1,CONFIRMED,2018-03-15,0.0
22415,INN22415,22415,1,CANCELLED,2018-09-13,0.0
22416,INN22416,22416,1,CANCELLED,2017-10-02,0.0
22417,INN22417,22417,1,CONFIRMED,2018-08-29,0.0
22418,INN22418,22418,1,CONFIRMED,2018-03-25,0.0
22419,INN22419,22419,1,CANCELLED,2018-06-15,0.0
22420,INN22420,22420,1,CONFIRMED,2018-10-17,0.0
22421,INN22421,22421,1,CONFIRMED,2018-11-18,0.0
22422,INN22422,22422,1,CANCELLED,2018-07-30,0.0
22423,INN22423,22423,1,CANCELLED,2017-07-14,0.0
22424,INN22424,22424,1,CONFIRMED,2018-05-09,0.0
22425,INN22425,22425,1,CONFIRMED,2018-02-04,0.0
22426,INN22426,22426,1,CONFIRMED,2018-09-16,0.0
22427,INN22427,22427,1,CONFIRMED,2017-07-18,0.0
22428,INN22428,22428,1,CONFIRMED,2017-12-21,0.0
22429,INN22429,22429,1,CONFIRMED,2017-08-19,0.0
22430,INN22430,22430,1,CONFIRMED,2017-08-18,0.0
22431,INN22431,22431,1,CONFIRMED,2018-12-16,0.0
22432,INN22432,22432,1,CONFIRMED,2018-07-26,0.0
22433,INN22433,22433,1,CONFIRMED,2018-03-03,0.0
22434,INN22434,22434,1,CANCELLED,2018-08-28,0.0
22435,INN22435,22435,1,CONFIRMED,2017-09-04,0.0
22436,INN22436,22436,1,CONFIRMED,2018-12-09,0.0
22437,INN22437,22437,1,CONFIRMED,2017-12-29,0.0
22438,INN22438,22438,1,CANCELLED,2017-10-30,0.0
22439,INN22439,22439,1,CANCELLED,2018-11-24,0.0
22440,INN22440,22440,1,CONFIRMED,2017-12-31,0.0
22441,INN22441,22441,1,CONFIRMED,2018-09-04,0.0
22442,INN22442,22442,1,CONFIRMED,2018-06-17,0.0
22443,INN22443,22443,1,CANCELLED,2018-07-26,0.0
22444,INN22444,22444,1,CONFIRMED,2018-07-08,0.0
22445,INN22445,22445,1,CONFIRMED,2017-11-01,0.0
22446,INN22446,22446,1,CONFIRMED,2018-06-18,0.0
22447,INN22447,22447,1,CANCELLED,2018-09-13,0.0
22448,INN22448,22448,1,CANCELLED,2018-09-16,0.0
22449,INN22449,22449,1,CONFIRMED,2018-11-17,0.0
22450,INN22450,22450,1,CONFIRMED,2018-07-28,0.0
22451,INN22451,22451,1,CONFIRMED,2017-11-22,0.0
22452,INN22452,22452,1,CONFIRMED,2018-12-26,0.0
22453,INN22453,22453,1,CONFIRMED,2018-11-29,0.0
22454,INN22454,22454,1,CONFIRMED,2018-06-14,0.0
22455,INN22455,22455,1,CANCELLED,2018-09-22,0.0
22456,INN22456,22456,1,CONFIRMED,2018-06-06,0.0
22457,INN22457,22457,1,CANCELLED,2018-02-27,0.0
22458,INN22458,22458,1,CANCELLED,2018-02-07,0.0
22459,INN22459,22459,1,CANCELLED,2018-10-04,0.0
22460,INN22460,22460,1,CANCELLED,2018-10-23,0.0
22461,INN22461,22461,1,CONFIRMED,2018-03-02,0.0
22462,INN22462,22462,1,CONFIRMED,2018-09-22,0.0
22463,INN22463,22463,1,CANCELLED,2018-07-09,0.0
22464,INN22464,22464,1,CONFIRMED,2018-05-09,0.0
22465,INN22465,22465,1,CONFIRMED,2018-10-29,0.0
22466,INN22466,22466,1,CONFIRMED,2018-03-25,0.0
22467,INN22467,22467,1,CONFIRMED,2018-09-12,0.0
22468,INN22468,22468,1,CANCELLED,2018-06-15,0.0
22469,INN22469,22469,1,CONFIRMED,2017-10-24,0.0
22470,INN22470,22470,1,CONFIRMED,2018-08-21,0.0
22471,INN22471,22471,1,CONFIRMED,2018-05-21,0.0
22472,INN22472,22472,1,CONFIRMED,2017-10-24,0.0
22473,INN22473,22473,1,CONFIRMED,2018-08-02,0.0
22474,INN22474,22474,1,CONFIRMED,2018-11-03,0.0
22475,INN22475,22475,1,CONFIRMED,2018-10-16,0.0
22476,INN22476,22476,1,CONFIRMED,2018-05-13,0.0
22477,INN22477,22477,1,CONFIRMED,2018-04-10,0.0
22478,INN22478,22478,1,CONFIRMED,2018-04-11,0.0
22479,INN22479,22479,1,CONFIRMED,2018-06-07,0.0
22480,INN22480,22480,1,CONFIRMED,2018-10-28,0.0
22481,INN22481,22481,1,CANCELLED,2018-06-17,0.0
22482,INN22482,22482,1,CONFIRMED,2018-12-07,0.0
22483,INN22483,22483,1,CONFIRMED,2017-12-23,0.0
22484,INN22484,22484,1,CONFIRMED,2018-02-10,0.0
22485,INN22485,22485,1,CONFIRMED,2018-12-02,0.0
22486,INN22486,22486,1,CONFIRMED,2018-09-12,0.0
22487,INN22487,22487,1,CANCELLED,2017-10-30,0.0
22488,INN22488,22488,1,CONFIRMED,2018-02-04,0.0
22489,INN22489,22489,1,CONFIRMED,2017-09-04,0.0
22490,INN22490,22490,1,CONFIRMED,2018-05-06,0.0
22491,INN22491,22491,1,CONFIRMED,2018-02-18,0.0
22492,INN22492,22492,1,CONFIRMED,2018-06-29,0.0
22493,INN22493,22493,1,CONFIRMED,2018-12-08,0.0
22494,INN22494,22494,1,CONFIRMED,2017-10-09,0.0
22495,INN22495,22495,1,CONFIRMED,2018-04-03,0.0
22496,INN22496,22496,1,CONFIRMED,2018-08-01,0.0
22497,INN22497,22497,1,CONFIRMED,2018-04-06,0.0
22498,INN22498,22498,1,CANCELLED,2018-10-11,0.0
22499,INN22499,22499,1,CONFIRMED,2017-08-14,0.0
22500,INN22500,22500,1,CANCELLED,2018-04-08,0.0
22501,INN22501,22501,1,CANCELLED,2017-08-10,0.0
22502,INN22502,22502,1,CONFIRMED,2018-02-20,0.0
22503,INN22503,22503,1,CANCELLED,2018-05-19,0.0
22504,INN22504,22504,1,CONFIRMED,2018-12-22,0.0
22505,INN22505,22505,1,CONFIRMED,2018-10-16,0.0
22506,INN22506,22506,1,CONFIRMED,2018-09-07,0.0
22507,INN22507,22507,1,CONFIRMED,2018-04-29,0.0
22508,INN22508,22508,1,CONFIRMED,2018-04-23,0.0
22509,INN22509,22509,1,CANCELLED,2018-08-03,0.0
22510,INN22510,22510,1,CANCELLED,2018-07-30,0.0
22511,INN22511,22511,1,CANCELLED,2018-10-08,0.0
22512,INN22512,22512,1,CANCELLED,2018-04-07,0.0
22513,INN22513,22513,1,CONFIRMED,2018-12-19,0.0
22514,INN22514,22514,1,CONFIRMED,2018-06-28,0.0
22515,INN22515,22515,1,CONFIRMED,2017-12-29,0.0
22516,INN22516,22516,1,CONFIRMED,2018-11-11,0.0
22517,INN22517,22517,1,CONFIRMED,2018-06-19,0.0
22518,INN22518,22518,1,CONFIRMED,2018-11-21,0.0
22519,INN22519,22519,1,CANCELLED,2018-05-26,0.0
22520,INN22520,22520,1,CONFIRMED,2018-02-16,0.0
22521,INN22521,22521,1,CONFIRMED,2017-12-29,0.0
22522,INN22522,22522,1,CONFIRMED,2018-08-28,0.0
22523,INN22523,22523,1,CANCELLED,2018-11-19,0.0
22524,INN22524,22524,1,CONFIRMED,2017-10-23,0.0
22525,INN22525,22525,1,CANCELLED,2018-06-16,0.0
22526,INN22526,22526,1,CONFIRMED,2018-07-21,0.0
22527,INN22527,22527,1,CONFIRMED,2018-02-13,0.0
22528,INN22528,22528,1,CONFIRMED,2018-07-28,0.0
22529,INN22529,22529,1,CANCELLED,2018-06-04,0.0
22530,INN22530,22530,1,CANCELLED,2018-04-12,0.0
22531,INN22531,22531,1,CONFIRMED,2018-03-16,0.0
22532,INN22532,22532,1,CONFIRMED,2018-03-30,0.0
22533,INN22533,22533,1,CONFIRMED,2018-03-23,0.0
22534,INN22534,22534,1,CANCELLED,2018-06-28,0.0
22535,INN22535,22535,1,CONFIRMED,2017-10-16,0.0
22536,INN22536,22536,1,CANCELLED,2018-10-10,0.0
22537,INN22537,22537,1,CONFIRMED,2018-10-17,0.0
22538,INN22538,22538,1,CONFIRMED,2018-07-11,0.0
22539,INN22539,22539,1,CANCELLED,2018-10-10,0.0
22540,INN22540,22540,1,CONFIRMED,2018-09-11,0.0
22541,INN22541,22541,1,CANCELLED,2018-10-28,0.0
22542,INN22542,22542,1,CONFIRMED,2017-11-19,0.0
22543,INN22543,22543,1,CONFIRMED,2018-07-01,0.0
22544,INN22544,22544,1,CANCELLED,2017-10-09,0.0
22545,INN22545,22545,1,CANCELLED,2018-03-17,0.0
22546,INN22546,22546,1,CONFIRMED,2018-02-26,0.0
22547,INN22547,22547,1,CONFIRMED,2018-06-24,0.0
22548,INN22548,22548,1,CANCELLED,2018-09-09,0.0
22549,INN22549,22549,1,CANCELLED,2018-10-14,0.0
22550,INN22550,22550,1,CANCELLED,2018-06-17,0.0
22551,INN22551,22551,1,CONFIRMED,2018-01-02,0.0
22552,INN22552,22552,1,CANCELLED,2018-05-19,0.0
22553,INN22553,22553,1,CONFIRMED,2018-05-09,0.0
22554,INN22554,22554,1,CANCELLED,2018-04-15,0.0
22555,INN22555,22555,1,CANCELLED,2018-02-12,0.0
22556,INN22556,22556,1,CONFIRMED,2018-12-05,0.0
22557,INN22557,22557,1,CONFIRMED,2018-02-25,0.0
22558,INN22558,22558,1,CONFIRMED,2018-10-30,0.0
22559,INN22559,22559,1,CANCELLED,2018-03-30,0.0
22560,INN22560,22560,1,CONFIRMED,2018-09-11,0.0
22561,INN22561,22561,1,CONFIRMED,2018-02-14,0.0
22562,INN22562,22562,1,CONFIRMED,2018-08-20,0.0
22563,INN22563,22563,1,CANCELLED,2017-10-16,0.0
22564,INN22564,22564,1,CONFIRMED,2017-09-09,0.0
22565,INN22565,22565,1,CONFIRMED,2018-07-01,0.0
22566,INN22566,22566,1,CONFIRMED,2018-09-16,0.0
22567,INN22567,22567,1,CONFIRMED,2017-09-29,0.0
22568,INN22568,22568,1,CANCELLED,2018-12-06,0.0
22569,INN22569,22569,1,CONFIRMED,2017-10-22,0.0
22570,INN22570,22570,1,CONFIRMED,2018-09-15,0.0
22571,INN22571,22571,1,CONFIRMED,2018-04-18,0.0
22572,INN22572,22572,1,CONFIRMED,2018-06-14,0.0
22573,INN22573,22573,1,CONFIRMED,2018-04-06,0.0
22574,INN22574,22574,1,CONFIRMED,2018-03-22,0.0
22575,INN22575,22575,1,CANCELLED,2018-05-17,0.0
22576,INN22576,22576,1,CONFIRMED,2018-01-02,0.0
22577,INN22577,22577,1,CANCELLED,2018-09-04,0.0
22578,INN22578,22578,1,CONFIRMED,2017-11-27,0.0
22579,INN22579,22579,1,CONFIRMED,2017-09-09,0.0
22580,INN22580,22580,1,CONFIRMED,2018-07-01,0.0
22581,INN22581,22581,1,CONFIRMED,2018-09-15,0.0
22582,INN22582,22582,1,CANCELLED,2018-09-17,0.0
22583,INN22583,22583,1,CANCELLED,2018-07-11,0.0
22584,INN22584,22584,1,CANCELLED,2018-06-19,0.0
22585,INN22585,22585,1,CONFIRMED,2018-06-24,0.0
22586,INN22586,22586,1,CONFIRMED,2018-06-14,0.0
22587,INN22587,22587,1,CANCELLED,2018-08-24,0.0
22588,INN22588,22588,1,CONFIRMED,2018-06-06,0.0
22589,INN22589,22589,1,CANCELLED,2018-03-25,0.0
22590,INN22590,22590,1,CANCELLED,2018-08-03,0.0
22591,INN22591,22591,1,CONFIRMED,2018-03-20,0.0
22592,INN22592,22592,1,CONFIRMED,2018-05-01,0.0
22593,INN22593,22593,1,CONFIRMED,2018-06-24,0.0
22594,INN22594,22594,1,CANCELLED,2018-10-04,0.0
22595,INN22595,22595,1,CONFIRMED,2018-08-05,0.0
22596,INN22596,22596,1,CANCELLED,2018-10-11,0.0
22597,INN22597,22597,1,CONFIRMED,2018-05-13,0.0
22598,INN22598,22598,1,CONFIRMED,2018-06-24,0.0
22599,INN22599,22599,1,CONFIRMED,2018-03-04,0.0
22600,INN22600,22600,1,CONFIRMED,2018-03-25,0.0
22601,INN22601,22601,1,CONFIRMED,2017-10-08,0.0
22602,INN22602,22602,1,CONFIRMED,2017-09-09,0.0
22603,INN22603,22603,1,CONFIRMED,2018-08-06,0.0
22604,INN22604,22604,1,CANCELLED,2018-10-28,0.0
22605,INN22605,22605,1,CONFIRMED,2018-12-04,0.0
22606,INN22606,22606,1,CONFIRMED,2018-09-19,0.0
22607,INN22607,22607,1,CONFIRMED,2018-07-11,0.0
22608,INN22608,22608,1,CONFIRMED,2018-05-29,0.0
22609,INN22609,22609,1,CONFIRMED,2017-10-02,0.0
22610,INN22610,22610,1,CANCELLED,2018-05-21,0.0
22611,INN22611,22611,1,CANCELLED,2018-05-29,0.0
22612,INN22612,22612,1,CONFIRMED,2018-10-02,0.0
22613,INN22613,22613,1,CANCELLED,2018-03-02,0.0
22614,INN22614,22614,1,CANCELLED,2018-10-23,0.0
22615,INN22615,22615,1,CONFIRMED,2018-12-15,0.0
22616,INN22616,22616,1,CONFIRMED,2018-12-05,0.0
22617,INN22617,22617,1,CANCELLED,2018-06-18,0.0
22618,INN22618,22618,1,CONFIRMED,2018-09-29,0.0
22619,INN22619,22619,1,CONFIRMED,2018-07-05,0.0
22620,INN22620,22620,1,CONFIRMED,2018-06-09,0.0
22621,INN22621,22621,1,CANCELLED,2018-07-31,0.0
22622,INN22622,22622,1,CONFIRMED,2018-12-09,0.0
22623,INN22623,22623,1,CANCELLED,2018-04-08,0.0
22624,INN22624,22624,1,CONFIRMED,2017-12-26,0.0
22625,INN22625,22625,1,CANCELLED,2018-04-14,0.0
22626,INN22626,22626,1,CONFIRMED,2018-07-03,0.0
22627,INN22627,22627,1,CANCELLED,2018-08-05,0.0
22628,INN22628,22628,1,CONFIRMED,2018-09-16,0.0
22629,INN22629,22629,1,CONFIRMED,2018-01-16,0.0
22630,INN22630,22630,1,CONFIRMED,2017-09-06,0.0
22631,INN22631,22631,1,CANCELLED,2018-09-03,0.0
22632,INN22632,22632,1,CONFIRMED,2018-06-08,0.0
22633,INN22633,22633,1,CONFIRMED,2018-06-06,0.0
22634,INN22634,22634,1,CANCELLED,2018-10-21,0.0
22635,INN22635,22635,1,CONFIRMED,2018-09-25,0.0
22636,INN22636,22636,1,CONFIRMED,2018-01-25,0.0
22637,INN22637,22637,1,CONFIRMED,2018-10-11,0.0
22638,INN22638,22638,1,CANCELLED,2018-06-20,0.0
22639,INN22639,22639,1,CONFIRMED,2018-05-22,0.0
22640,INN22640,22640,1,CONFIRMED,2018-08-02,0.0
22641,INN22641,22641,1,CANCELLED,2017-07-17,0.0
22642,INN22642,22642,1,CONFIRMED,2018-03-29,0.0
22643,INN22643,22643,1,CANCELLED,2018-10-16,0.0
22644,INN22644,22644,1,CANCELLED,2018-08-09,0.0
22645,INN22645,22645,1,CANCELLED,2017-07-19,0.0
22646,INN22646,22646,1,CONFIRMED,2018-08-09,0.0
22647,INN22647,22647,1,CANCELLED,2018-06-18,0.0
22648,INN22648,22648,1,CANCELLED,2018-03-05,0.0
22649,INN22649,22649,1,CANCELLED,2018-06-28,0.0
22650,INN22650,22650,1,CONFIRMED,2018-12-08,0.0
22651,INN22651,22651,1,CANCELLED,2018-06-06,0.0
22652,INN22652,22652,1,CONFIRMED,2018-12-02,0.0
22653,INN22653,22653,1,CANCELLED,2018-09-13,0.0
22654,INN22654,22654,1,CONFIRMED,2017-12-29,0.0
22655,INN22655,22655,1,CANCELLED,2018-11-18,0.0
22656,INN22656,22656,1,CANCELLED,2018-12-06,0.0
22657,INN22657,22657,1,CONFIRMED,2018-07-23,0.0
22658,INN22658,22658,1,CANCELLED,2018-07-03,0.0
22659,INN22659,22659,1,CANCELLED,2018-08-26,0.0
22660,INN22660,22660,1,CANCELLED,2018-04-16,0.0
22661,INN22661,22661,1,CANCELLED,2018-07-24,0.0
22662,INN22662,22662,1,CANCELLED,2018-11-12,0.0
22663,INN22663,22663,1,CANCELLED,2018-10-19,0.0
22664,INN22664,22664,1,CONFIRMED,2018-04-15,0.0
22665,INN22665,22665,1,CANCELLED,2018-07-01,0.0
22666,INN22666,22666,1,CONFIRMED,2018-05-06,0.0
22667,INN22667,22667,1,CONFIRMED,2018-08-25,0.0
22668,INN22668,22668,1,CONFIRMED,2017-09-17,0.0
22669,INN22669,22669,1,CONFIRMED,2018-08-27,0.0
22670,INN22670,22670,1,CANCELLED,2018-08-24,0.0
22671,INN22671,22671,1,CONFIRMED,2018-08-05,0.0
22672,INN22672,22672,1,CANCELLED,2018-09-12,0.0
22673,INN22673,22673,1,CANCELLED,2018-06-20,0.0
22674,INN22674,22674,1,CANCELLED,2017-10-17,0.0
22675,INN22675,22675,1,CONFIRMED,2017-08-14,0.0
22676,INN22676,22676,1,CANCELLED,2018-07-18,0.0
22677,INN22677,22677,1,CANCELLED,2018-11-02,0.0
22678,INN22678,22678,1,CANCELLED,2018-06-03,0.0
22679,INN22679,22679,1,CONFIRMED,2018-08-05,0.0
22680,INN22680,22680,1,CONFIRMED,2018-08-03,0.0
22681,INN22681,22681,1,CONFIRMED,2018-05-16,0.0
22682,INN22682,22682,1,CANCELLED,2018-09-27,0.0
22683,INN22683,22683,1,CONFIRMED,2018-12-16,0.0
22684,INN22684,22684,1,CANCELLED,2018-09-15,0.0
22685,INN22685,22685,1,CONFIRMED,2018-09-09,0.0
22686,INN22686,22686,1,CONFIRMED,2018-07-03,0.0
22687,INN22687,22687,1,CONFIRMED,2017-08-27,0.0
22688,INN22688,22688,1,CANCELLED,2018-06-24,0.0
22689,INN22689,22689,1,CONFIRMED,2018-06-27,0.0
22690,INN22690,22690,1,CONFIRMED,2018-12-06,0.0
22691,INN22691,22691,1,CONFIRMED,2018-06-11,0.0
22692,INN22692,22692,1,CONFIRMED,2017-09-24,0.0
22693,INN22693,22693,1,CANCELLED,2018-07-21,0.0
22694,INN22694,22694,1,CONFIRMED,2018-11-23,0.0
22695,INN22695,22695,1,CONFIRMED,2017-10-15,0.0
22696,INN22696,22696,1,CANCELLED,2018-12-02,0.0
22697,INN22697,22697,1,CONFIRMED,2018-06-26,0.0
22698,INN22698,22698,1,CONFIRMED,2018-05-13,0.0
22699,INN22699,22699,1,CANCELLED,2018-11-25,0.0
22700,INN22700,22700,1,CONFIRMED,2018-10-17,0.0
22701,INN22701,22701,1,CONFIRMED,2018-11-18,0.0
22702,INN22702,22702,1,CONFIRMED,2017-11-04,0.0
22703,INN22703,22703,1,CONFIRMED,2017-12-31,0.0
22704,INN22704,22704,1,CONFIRMED,2018-05-30,0.0
22705,INN22705,22705,1,CONFIRMED,2018-06-27,0.0
22706,INN22706,22706,1,CONFIRMED,2018-07-17,0.0
22707,INN22707,22707,1,CONFIRMED,2017-10-14,0.0
22708,INN22708,22708,1,CONFIRMED,2018-03-11,0.0
22709,INN22709,22709,1,CONFIRMED,2017-09-03,0.0
22710,INN22710,22710,1,CONFIRMED,2018-06-08,0.0
22711,INN22711,22711,1,CONFIRMED,2018-02-03,0.0
22712,INN22712,22712,1,CANCELLED,2018-06-02,0.0
22713,INN22713,22713,1,CANCELLED,2018-09-26,0.0
22714,INN22714,22714,1,CONFIRMED,2018-02-20,0.0
22715,INN22715,22715,1,CANCELLED,2018-07-11,0.0
22716,INN22716,22716,1,CONFIRMED,2017-09-12,0.0
22717,INN22717,22717,1,CONFIRMED,2018-03-21,0.0
22718,INN22718,22718,1,CANCELLED,2017-12-17,0.0
22719,INN22719,22719,1,CONFIRMED,2018-07-09,0.0
22720,INN22720,22720,1,CONFIRMED,2018-12-30,0.0
22721,INN22721,22721,1,CANCELLED,2018-08-17,0.0
22722,INN22722,22722,1,CONFIRMED,2017-09-25,0.0
22723,INN22723,22723,1,CONFIRMED,2018-12-02,0.0
22724,INN22724,22724,1,CONFIRMED,2017-11-08,0.0
22725,INN22725,22725,1,CONFIRMED,2017-08-11,0.0
22726,INN22726,22726,1,CANCELLED,2018-06-04,0.0
22727,INN22727,22727,1,CONFIRMED,2018-03-16,0.0
22728,INN22728,22728,1,CONFIRMED,2018-02-05,0.0
22729,INN22729,22729,1,CANCELLED,2018-05-22,0.0
22730,INN22730,22730,1,CONFIRMED,2018-10-25,0.0
22731,INN22731,22731,1,CONFIRMED,2018-05-27,0.0
22732,INN22732,22732,1,CONFIRMED,2018-08-17,0.0
22733,INN22733,22733,1,CONFIRMED,2018-12-19,0.0
22734,INN22734,22734,1,CONFIRMED,2018-02-27,0.0
22735,INN22735,22735,1,CANCELLED,2018-10-05,0.0
22736,INN22736,22736,1,CONFIRMED,2018-11-25,0.0
22737,INN22737,22737,1,CONFIRMED,2018-03-03,0.0
22738,INN22738,22738,1,CANCELLED,2018-10-03,0.0
22739,INN22739,22739,1,CONFIRMED,2018-07-22,0.0
22740,INN22740,22740,1,CONFIRMED,2018-01-19,0.0
22741,INN22741,22741,1,CANCELLED,2018-09-05,0.0
22742,INN22742,22742,1,CONFIRMED,2018-11-15,0.0
22743,INN22743,22743,1,CANCELLED,2018-05-31,0.0
22744,INN22744,22744,1,CONFIRMED,2018-02-09,0.0
22745,INN22745,22745,1,CANCELLED,2018-10-12,0.0
22746,INN22746,22746,1,CANCELLED,2018-08-22,0.0
22747,INN22747,22747,1,CONFIRMED,2018-12-05,0.0
22748,INN22748,22748,1,CONFIRMED,2018-06-09,0.0
22749,INN22749,22749,1,CONFIRMED,2018-07-06,0.0
22750,INN22750,22750,1,CONFIRMED,2017-10-16,0.0
22751,INN22751,22751,1,CANCELLED,2018-06-29,0.0
22752,INN22752,22752,1,CONFIRMED,2018-12-09,0.0
22753,INN22753,22753,1,CONFIRMED,2018-06-23,0.0
22754,INN22754,22754,1,CANCELLED,2018-03-16,0.0
22755,INN22755,22755,1,CONFIRMED,2018-10-02,0.0
22756,INN22756,22756,1,CONFIRMED,2017-09-17,0.0
22757,INN22757,22757,1,CONFIRMED,2018-07-03,0.0
22758,INN22758,22758,1,CONFIRMED,2017-10-12,0.0
22759,INN22759,22759,1,CONFIRMED,2018-06-28,0.0
22760,INN22760,22760,1,CONFIRMED,2017-09-23,0.0
22761,INN22761,22761,1,CANCELLED,2018-05-04,0.0
22762,INN22762,22762,1,CANCELLED,2017-09-27,0.0
22763,INN22763,22763,1,CONFIRMED,2017-10-05,0.0
22764,INN22764,22764,1,CONFIRMED,2018-06-02,0.0
22765,INN22765,22765,1,CONFIRMED,2017-10-19,0.0
22766,INN22766,22766,1,CANCELLED,2018-08-01,0.0
22767,INN22767,22767,1,CANCELLED,2018-10-30,0.0
22768,INN22768,22768,1,CANCELLED,2018-06-17,0.0
22769,INN22769,22769,1,CANCELLED,2018-06-20,0.0
22770,INN22770,22770,1,CANCELLED,2018-10-21,0.0
22771,INN22771,22771,1,CANCELLED,2018-09-16,0.0
22772,INN22772,22772,1,CONFIRMED,2018-06-20,0.0
22773,INN22773,22773,1,CONFIRMED,2018-10-25,0.0
22774,INN22774,22774,1,CANCELLED,2018-07-22,0.0
22775,INN22775,22775,1,CONFIRMED,2017-12-30,0.0
22776,INN22776,22776,1,CONFIRMED,2017-12-04,0.0
22777,INN22777,22777,1,CONFIRMED,2017-09-14,0.0
22778,INN22778,22778,1,CANCELLED,2018-12-22,0.0
22779,INN22779,22779,1,CONFIRMED,2018-08-24,0.0
22780,INN22780,22780,1,CANCELLED,2018-08-13,0.0
22781,INN22781,22781,1,CONFIRMED,2018-04-20,0.0
22782,INN22782,22782,1,CONFIRMED,2017-09-24,0.0
22783,INN22783,22783,1,CONFIRMED,2018-09-28,0.0
22784,INN22784,22784,1,CANCELLED,2018-07-02,0.0
22785,INN22785,22785,1,CONFIRMED,2018-05-26,0.0
